symbol,name,j_low,pct_calm,amplitude,trend_gap,dif,vol_shrink,yangyin,surge,ql_pos,bowl,washout_recover,ma_bull,weekly_cross,ml_score,sig_b1,sig_volume_b1,sig_zhixing,sig_needle,close,pct_change,yellow_line,above_yellow,float_mv_yi,sector,concepts,sector_score
000686,,0.0,1.0,0.868,0.1743,0.1704,0.4369,0.2192,0.6,0.5957,0.0,0.0,0.5,0.0,0.4017,False,False,False,False,8.12,0.5,8.07,True,190.0,金融行业,融资融券/本月解禁/信托重仓,38.4
000688,,0.0,0.1001,0.6711,0.8134,0.8615,0.3416,0.2068,0.3,1.0,1.0,0.0,0.5,0.7,0.3609,False,False,False,False,41.77,-8.4,40.61,True,495.0,,成渝特区,
000690,,0.0,0.6885,0.3508,0.7838,0.4366,0.4389,0.3325,0.9,1.0,0.0,0.0,0.0,0.7,0.4252,False,False,False,False,5.6,4.87,5.32,True,121.8,电力行业,民营银行/业绩预升/参股金融,65.3
000691,,0.0,0.4851,0.4228,0.9325,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.5601,False,False,False,False,11.15,6.09,8.73,True,36.0,房地产,海南自贸/ST板块,29.6
000697,,0.0,0.2215,0.239,0.8401,0.277,0.1752,0.2663,0.6,1.0,0.0,0.0,0.0,0.7,0.4098,False,False,False,False,11.79,7.67,10.96,True,77.0,有色金属,大飞机/低碳经济/稀缺资源,62.0
000698,,0.6783,1.0,0.8364,0.0232,0.0,0.5722,0.0691,0.3,0.0,0.0,0.0,0.0,0.0,0.3927,False,False,False,False,3.24,-0.61,3.61,False,25.5,化工行业,朝鲜改革,59.2
000700,,0.2496,1.0,0.6507,1.0,1.0,0.3263,0.431,0.9,1.0,0.0,1.0,0.5,1.0,0.2411,False,False,False,False,16.11,1.7,14.33,True,147.9,汽车制造,民营医院/业绩预升,25.0
000701,,0.8372,1.0,0.8148,0.0882,0.0,0.5883,0.2273,0.6,0.0,0.0,0.0,0.0,0.0,0.5207,False,False,False,False,4.98,-1.19,5.75,False,33.3,综合行业,海峡西岸/物联网/电子支付,20.3
000702,,0.5103,1.0,0.7558,0.0,0.0,0.7644,0.1202,0.3,0.0,0.0,0.0,0.0,1.0,0.5734,False,False,False,False,5.44,-0.37,6.32,False,14.5,农林牧渔,长株潭/业绩预升/金融参股,26.1
000703,,0.0,1.0,0.6179,0.3274,0.0,0.5253,0.1079,0.3,0.4542,0.0,0.0,0.0,0.7,0.4995,False,False,False,False,12.78,-1.01,13.47,False,485.9,化纤行业,油气改革/业绩预降/信托重仓,40.6
000705,,0.1411,1.0,0.6825,0.0,0.0,0.383,0.092,0.0,0.0,0.0,0.0,0.0,0.0,0.4602,False,False,False,False,6.55,-2.53,7.66,False,18.5,商业百货,国企改革/金融参股/参股金融,26.7
000707,,0.0,1.0,0.8446,0.0,0.0,0.8727,0.1198,0.0,0.0,0.0,0.0,0.0,0.0,0.4581,False,False,False,False,4.76,0.85,5.39,False,26.2,化工行业,,59.2
000708,,0.0,1.0,0.8722,0.0,0.0,0.4791,0.1762,0.3,0.1234,0.0,0.0,0.5,0.0,0.3936,False,False,False,False,13.81,-1.92,14.77,False,696.9,钢铁行业,,26.9
000709,,0.2068,1.0,0.8754,0.1513,0.0,0.6725,0.2711,0.3,0.0775,0.0,0.0,0.0,0.0,0.355,False,False,False,False,2.11,-1.4,2.26,False,218.1,钢铁行业,氢能源/雄安新区/融资融券,26.9
000710,,0.2749,1.0,0.8259,0.0,0.0,0.7728,0.1879,0.6,0.0,0.0,0.0,0.0,0.0,0.5665,False,False,False,False,8.06,0.25,9.57,False,26.6,汽车制造,成渝特区/涉矿概念/基因概念,25.0
000711,,0.123,1.0,0.687,1.0,1.0,0.658,0.2342,0.3,1.0,1.0,0.0,0.0,0.7,0.2846,False,False,False,False,5.66,-1.57,5.14,True,134.8,电子信息,涉矿概念,26.5
000712,,0.0,0.4025,0.2113,0.0,0.0,0.0,0.3113,0.6,0.0,0.0,0.0,0.0,0.0,0.358,False,False,False,False,9.55,6.58,10.32,False,85.5,金融行业,金融参股/参股金融,38.4
000713,,0.0194,1.0,0.8541,0.105,0.0,0.6622,0.1459,0.0,0.0704,0.0,0.0,0.5,0.0,0.3273,False,False,False,False,5.81,-2.19,6.2,False,35.7,农林牧渔,乡村振兴/皖江区域/生物育种,26.1
000715,,0.0,1.0,0.8249,0.0,0.0,0.8797,0.2126,0.3,0.0,0.0,0.0,0.0,0.0,0.5274,False,False,False,False,4.88,-1.41,5.45,False,23.7,商业百货,内贸规划,26.7
000716,,0.8118,1.0,0.6853,0.2437,0.0,0.7446,0.5041,0.9,0.0,0.0,0.0,0.0,1.0,0.5175,False,False,False,False,4.64,-0.43,5.35,False,34.3,食品行业,业绩预升,28.5
000717,,0.0,1.0,0.8765,0.0,0.0,0.6853,0.1311,0.0,0.0,0.0,0.0,0.0,0.0,0.4088,False,False,False,False,2.14,-0.93,2.33,False,51.9,钢铁行业,ST板块/准ST股,26.9
000718,,1.0,1.0,0.799,0.3263,0.1837,0.4038,0.1169,0.0,0.0,0.0,0.0,0.5,0.0,0.478,False,False,False,False,1.94,-2.51,2.11,False,44.3,房地产,朝鲜改革/融资融券/涉矿概念,29.6
000719,,0.6509,1.0,0.8153,0.3938,0.0,0.4858,0.2732,0.0,0.1352,0.0,0.0,0.0,0.7,0.414,False,False,False,False,12.27,0.0,13.13,False,81.9,传媒娱乐,业绩预升/整体上市,21.0
000720,,0.7172,0.8725,0.4824,0.465,0.0,0.7857,0.3387,0.6,0.1125,0.0,1.0,0.0,0.7,0.5212,False,False,False,False,4.41,3.76,4.86,False,55.4,电力行业,风能概念/金融参股,65.3
000721,,0.0989,1.0,0.8582,0.0,0.0,0.7895,0.1337,0.3,0.0,0.0,0.0,0.0,0.0,0.5524,False,False,False,False,6.07,-0.65,7.07,False,31.1,酒店旅游,白酒概念/陕甘宁,27.5
000722,,0.0,1.0,0.8789,0.77,1.0,0.6961,0.3499,0.3,0.9465,0.0,0.0,0.5,1.0,0.2634,False,False,False,False,15.04,-2.4,14.53,True,69.8,电力行业,长株潭/页岩气/参股金融,65.3
000723,,0.8243,1.0,0.6438,0.0852,0.0,0.3175,0.3282,0.0,0.0,0.0,0.0,0.0,0.0,0.3171,False,False,False,False,3.94,0.25,4.36,False,173.2,煤炭行业,氢能源/整体上市,44.3
000725,,0.2891,0.9932,0.5833,1.0,1.0,0.3546,0.507,0.3,1.0,0.0,1.0,0.5,1.0,0.2338,False,False,False,False,6.1,3.04,5.05,True,2216.9,电子器件,含B股/融资融券,74.0
000726,,0.0,1.0,0.887,0.0,0.0,0.8144,0.1119,0.0,0.0,0.0,0.0,0.0,0.0,0.3658,False,False,False,False,5.84,-1.02,6.39,False,34.4,纺织行业,黄河三角/含B股,26.5
000727,,0.0,0.4506,0.3086,0.6761,0.3386,0.089,0.4182,0.0,0.7881,0.0,1.0,0.0,1.0,0.4323,False,False,False,False,2.87,6.3,2.8,True,130.0,电子器件,触摸屏,74.0
000728,,0.0,1.0,0.8696,0.0972,0.113,0.4423,0.3026,0.6,0.3826,0.0,0.0,0.5,0.0,0.4343,False,False,False,False,7.22,0.84,7.32,False,315.1,金融行业,融资融券/皖江区域/信托重仓,38.4
000729,,0.7002,0.8985,0.8063,0.2055,0.0,0.2996,0.1678,0.0,0.0,0.0,0.0,0.0,0.0,0.4715,False,False,False,False,10.95,-3.61,12.33,False,274.8,酿酒行业,融资融券/保险重仓/信托重仓,23.3
000731,,0.0024,1.0,0.8757,0.0,0.0,0.8926,0.1555,0.0,0.0,0.0,0.0,0.0,0.0,0.4488,False,False,False,False,5.81,-1.53,6.45,False,31.9,农药化肥,,20.2
000733,,0.0,0.0672,0.5284,0.7364,1.0,0.0,0.3886,0.6,1.0,0.0,1.0,0.5,1.0,0.4331,False,False,False,False,56.34,8.6,50.29,True,312.2,电子器件,国防军工/军工航天/锂电池,74.0
000735,,0.0,1.0,0.7063,0.0,0.0,0.5824,0.1788,0.3,0.0,0.0,0.0,0.0,0.0,0.3673,False,False,False,False,5.26,0.77,6.15,False,60.5,农林牧渔,海南自贸/乡村振兴/金融改革,26.1
000736,,0.0154,0.0,0.381,0.0501,0.0,0.1122,0.1236,0.0,0.0,0.0,0.0,0.0,1.0,0.4729,False,False,False,False,4.62,10.0,5.08,False,34.5,房地产,成渝特区,29.6
000737,,0.0,1.0,0.8716,0.2237,0.4102,0.2552,0.2668,0.6,0.8295,0.0,0.0,0.5,1.0,0.3928,False,False,False,False,14.71,-2.32,14.32,True,280.2,化工行业,稀缺资源/参股金融,59.2
000738,,0.0,1.0,0.8806,0.0,0.0,0.6329,0.2282,0.6,0.0219,0.0,0.0,0.5,0.0,0.3852,False,False,False,False,19.03,0.21,20.63,False,250.3,飞机制造,大飞机/国防军工/军工航天,26.5
000739,,0.0,1.0,0.8582,0.1668,0.0,0.8272,0.2038,0.3,0.3787,0.0,0.0,0.0,0.0,0.4005,False,False,False,False,16.35,-0.67,16.87,False,189.3,生物制药,黄河三角/生物疫苗/抗癌,24.5
000750,,0.0,1.0,0.857,0.1225,0.0,0.3399,0.4131,0.0,0.3817,0.0,0.0,0.5,0.0,0.3621,False,False,False,False,3.73,0.0,3.79,False,216.2,金融行业,,38.4
000751,,0.0,1.0,0.8639,0.0143,0.0,0.5294,0.3249,0.0,0.545,0.0,0.0,0.5,1.0,0.3643,False,False,False,False,5.26,-2.41,5.41,False,74.2,有色金属,金融参股,62.0
000752,,0.7444,0.9815,0.7778,0.0913,0.0122,0.5077,0.234,0.0,0.0,0.0,0.0,0.5,0.0,0.3781,False,False,False,False,8.72,-3.11,9.46,False,23.0,酿酒行业,业绩预升,23.3
000753,,0.0147,1.0,0.8284,0.0,0.0,0.7214,0.1219,0.0,0.0,0.0,0.0,0.0,0.0,0.5554,False,False,False,False,5.07,0.4,6.0,False,50.3,汽车制造,海峡西岸/污水处理/参股金融,25.0
000755,,0.6319,1.0,0.8575,0.2979,0.0,0.8633,0.4238,0.6,0.0125,0.0,0.0,0.0,0.0,0.4094,False,False,False,False,4.69,0.21,5.08,False,68.8,化工行业,低碳经济/金融参股/参股金融,59.2
000756,,0.4163,1.0,0.8932,0.0,0.0,0.7288,0.1925,0.3,0.0,0.0,0.0,0.0,0.0,0.3733,False,False,False,False,12.31,-1.44,13.84,False,61.4,生物制药,黄河三角/含H股/生物疫苗,24.5
000757,,0.0572,1.0,0.6038,0.0,0.0,0.3167,0.0702,0.0,0.0,0.0,0.0,0.0,0.0,0.5032,False,False,False,False,3.78,-2.33,4.39,False,20.1,汽车制造,业绩预升,25.0
000758,,0.0,1.0,0.843,0.2692,0.3157,0.0938,0.3681,0.3,0.8236,0.0,0.0,0.5,1.0,0.4226,False,False,False,False,7.11,-1.52,6.94,True,141.0,有色金属,稀缺资源/融资融券/业绩预降,62.0
000759,,0.0,0.7717,0.3165,0.2957,1.0,0.0,0.3872,0.9,0.9145,0.0,0.0,1.0,0.0,0.3574,False,False,False,False,6.21,4.37,5.82,True,40.7,商业百货,武汉规划/内贸规划/QFII重仓,26.7
000761,,0.4785,1.0,0.7759,0.0,0.0,0.5165,0.0974,0.0,0.0,0.0,0.0,0.0,0.0,0.4549,False,False,False,False,2.37,-0.42,2.78,False,87.9,钢铁行业,朝鲜改革/含B股/整体上市,26.9
000762,,0.0,1.0,0.6837,0.1629,0.0,0.7115,0.0961,0.0,0.6087,0.0,0.0,0.5,0.0,0.3877,False,False,False,False,30.38,-0.59,30.77,False,158.2,有色金属,盐湖提锂/稀缺资源/融资融券,62.0
000766,,0.0,1.0,0.7372,0.7548,1.0,0.4976,0.375,0.3,0.8088,0.0,0.0,1.0,1.0,0.3546,False,False,False,False,24.52,-2.35,23.75,True,236.9,生物制药,朝鲜改革/生物疫苗/抗癌,24.5
000767,,0.53,1.0,0.7284,1.0,1.0,0.6929,0.4254,0.0,1.0,1.0,0.0,0.0,0.7,0.2527,False,False,False,False,4.93,0.41,4.66,True,143.6,电力行业,碳中和/碳交易/光伏概念,65.3
000768,,0.0,1.0,0.7596,0.0,0.0,0.3542,0.2862,0.9,0.0,0.0,0.0,0.5,0.0,0.309,False,False,False,False,21.13,-2.31,23.24,False,586.6,飞机制造,大飞机/国防军工/军民融合,26.5
000776,,0.0,0.9639,0.7216,0.307,0.8775,0.0588,0.4326,1.0,1.0,0.0,0.0,1.0,1.0,0.3495,False,False,False,False,21.5,3.22,19.72,True,1269.4,金融行业,含H股/融资融券/信托重仓,38.4
000777,,0.0,0.0,1.0,0.0,0.0,0.8126,0.2182,0.0,0.5525,0.0,0.0,0.5,0.0,0.5102,False,False,False,False,19.87,10.02,19.7,True,76.2,机械行业,国防军工/军工航天/核电核能,29.0
000778,,0.2496,1.0,0.8203,0.1551,0.0,0.6356,0.1259,0.6,0.1145,0.0,0.0,0.0,0.0,0.4562,False,False,False,False,4.07,-0.25,4.38,False,158.5,钢铁行业,融资融券/水利建设/污水处理,26.9
000779,,0.0,1.0,0.6966,0.0,0.0,0.3617,0.2975,0.0,0.1939,0.0,0.0,1.0,0.0,0.3583,False,False,False,False,7.73,0.52,8.1,False,35.9,纺织行业,陕甘宁,26.5
000782,,0.0,1.0,0.7086,1.0,0.9256,0.6072,0.2775,0.3,1.0,0.0,0.0,0.5,0.7,0.3803,False,False,False,False,7.68,1.72,7.09,True,40.6,化纤行业,业绩预降/参股金融,40.6
000783,,0.0,1.0,0.8232,0.4553,0.1982,0.4386,0.2873,0.6,0.7042,0.0,0.0,0.5,1.0,0.3698,False,False,False,False,7.97,0.63,7.84,True,440.8,金融行业,融资融券/信托重仓/券商重仓,38.4
000785,,0.8705,1.0,0.8268,0.1026,0.0,0.5413,0.3363,0.3,0.0,0.0,0.0,0.0,0.0,0.2519,False,False,False,False,2.26,-2.16,2.51,False,131.2,商业百货,武汉规划/参股金融,26.7
000786,,0.2188,1.0,0.8757,0.0,0.0,0.689,0.1987,0.3,0.0,0.0,0.0,0.0,0.0,0.4478,False,False,False,False,20.56,-1.67,23.85,False,347.4,建筑建材,雄安新区/低碳经济,23.8
000788,,0.0,1.0,0.8297,0.0,0.0,0.8015,0.2354,0.3,0.2045,0.0,0.0,0.5,0.0,0.4117,False,False,False,False,5.44,-0.73,5.69,False,32.4,生物制药,成渝特区/生物疫苗/抗癌,24.5
000789,,0.6119,1.0,0.9059,0.0,0.0,0.6555,0.0913,0.0,0.0,0.0,0.0,0.0,0.0,0.3842,False,False,False,False,4.21,-0.94,4.77,False,33.6,水泥行业,业绩预升/整体上市/QFII重仓,29.8
000790,,0.0,1.0,0.7491,0.2017,0.0,0.7514,0.1255,0.3,0.0465,0.0,0.0,0.0,0.7,0.4011,False,False,False,False,3.7,-0.54,3.99,False,23.0,生物制药,成渝特区/生物疫苗/抗癌,24.5
000791,,0.2177,0.0,0.5893,0.8657,0.3425,0.8092,0.499,0.6,1.0,0.0,0.0,0.0,0.7,0.5009,False,False,False,False,9.28,9.95,8.75,True,179.6,电力行业,光伏/陕甘宁/金融参股,65.3
000792,,0.0,1.0,0.7939,0.0,0.0,0.5008,0.0925,0.0,0.3084,0.0,0.0,0.5,0.0,0.3765,False,False,False,False,31.15,-2.75,32.97,False,1648.3,农药化肥,盐湖提锂/稀缺资源/融资融券,20.2
000793,,0.0,1.0,0.8467,0.284,0.026,0.6095,0.2484,0.0,0.4967,0.0,0.0,0.5,0.0,0.3938,False,False,False,False,2.66,1.92,2.67,False,52.2,传媒娱乐,海南自贸/融资融券/业绩预升,21.0
000795,,0.0,0.7996,0.5474,0.3681,0.7717,0.0,0.6226,0.9,0.8024,0.0,0.0,1.0,0.0,0.4341,False,False,False,False,9.67,4.2,9.29,True,109.6,其它行业,专精特新,41.7
000796,,0.0,1.0,0.7738,0.0,0.0,0.658,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.3671,False,False,False,False,4.46,0.9,4.95,False,59.4,食品行业,陕甘宁/参股金融,28.5
000797,,0.4009,1.0,0.8087,0.0,0.0,0.5224,0.211,0.0,0.0,0.0,0.0,0.0,0.0,0.3823,False,False,False,False,2.42,-0.82,2.71,False,38.0,房地产,海峡西岸/京津冀,29.6
000798,,0.5797,1.0,0.8456,0.0,0.0,0.6796,0.087,0.0,0.0,0.0,0.0,0.0,0.0,0.4366,False,False,False,False,7.73,-0.51,9.02,False,28.3,农林牧渔,水产品/整体上市/参股金融,26.1
000799,,0.8325,1.0,0.8593,0.0915,0.0,0.6628,0.4079,0.9,0.0,0.0,0.0,0.0,0.0,0.4235,False,False,False,False,38.34,-1.34,43.54,False,124.6,酿酒行业,白酒概念/长株潭/业绩预降,23.3
000800,,0.0,1.0,0.8387,0.1144,0.0,0.1433,0.1589,0.3,0.1707,0.0,0.0,0.5,0.0,0.323,False,False,False,False,6.05,-2.42,6.37,False,297.7,汽车制造,朝鲜改革/融资融券/整体上市,25.0
000801,,0.2491,1.0,0.7286,0.0,0.0,0.3576,0.2578,0.6,0.0,0.0,0.0,0.0,0.0,0.4132,False,False,False,False,11.99,-2.36,13.46,False,121.8,电子信息,大飞机/专精特新/国防军工,26.5
000802,,0.7865,0.4065,0.4268,0.7752,0.0,0.4576,0.2797,0.3,0.0,0.0,0.0,0.0,1.0,0.6017,False,False,False,False,4.13,-6.56,4.67,False,29.6,酒店旅游,,27.5
000803,,0.7333,1.0,0.7355,0.0336,0.0,0.766,0.1007,0.6,0.0,0.0,0.0,0.0,0.0,0.347,False,False,False,False,7.14,-2.33,8.09,False,32.8,纺织行业,光伏概念/成渝特区,26.5
000807,,0.6228,0.5582,0.7299,0.0,0.0,0.0,0.162,0.0,0.0,0.0,0.0,0.0,0.0,0.5656,False,False,False,False,25.38,-5.65,30.02,False,880.2,有色金属,,62.0
000809,,0.0,1.0,0.7015,0.7775,0.9042,0.4963,0.3734,1.0,0.7546,1.0,0.0,0.5,1.0,0.3207,False,False,False,False,3.92,-2.49,3.87,True,32.3,房地产,业绩预升,29.6
000810,,0.0,0.4755,0.3761,0.1888,0.0,0.0,0.1881,0.3,0.5194,0.0,1.0,0.0,0.7,0.4027,False,False,False,False,11.57,6.15,11.59,False,128.5,电子器件,百度概念/成渝特区/券商重仓,74.0
000811,,0.0,1.0,0.5825,1.0,1.0,0.4458,0.3204,0.0,1.0,0.0,1.0,0.5,0.7,0.2547,False,False,False,False,33.2,-1.92,28.16,True,324.8,机械行业,碳中和/黄河三角/节能环保,29.0
000812,,0.5172,1.0,0.7708,0.0,0.0,0.5618,0.169,0.3,0.0,0.0,0.0,0.0,0.0,0.4038,False,False,False,False,3.42,-2.01,3.88,False,25.9,印刷包装,陕甘宁/参股金融,26.0
000813,,0.0928,1.0,0.8268,0.0,0.0,0.8013,0.3898,0.3,0.0,0.0,0.0,0.0,1.0,0.381,False,False,False,False,3.03,-1.62,3.42,False,63.5,纺织行业,涉矿概念/节能环保/参股金融,26.5
000815,,0.0,1.0,0.6627,0.0179,0.0,0.7302,0.1771,0.0,0.2064,0.0,1.0,0.5,0.7,0.3109,False,False,False,False,16.3,1.81,17.49,False,113.3,造纸行业,光伏概念/陕甘宁,24.3
000816,,0.2637,1.0,0.8155,0.0,0.0,0.7219,0.1587,0.3,0.0,0.0,0.0,0.0,0.0,0.5128,False,False,False,False,2.5,-1.19,2.95,False,36.0,机械行业,乡村振兴/涉矿概念/沿海发展,29.0
000818,,0.0,1.0,0.7147,0.0,0.0,0.8589,0.1032,0.0,0.0,0.0,0.0,0.0,0.0,0.4591,False,False,False,False,12.92,0.54,16.04,False,85.0,化工行业,国防军工/振兴沈阳/参股金融,59.2
000819,,0.2154,1.0,0.7307,0.1018,0.0,0.776,0.2155,0.6,0.0,0.0,0.0,0.0,1.0,0.452,False,False,False,False,13.58,1.57,15.11,False,49.6,石油行业,长株潭/生物疫苗/抗癌,22.2
000820,,0.4162,1.0,0.7828,0.2535,0.0,0.822,0.2158,0.3,0.0,0.0,0.0,0.0,1.0,0.4483,False,False,False,False,3.08,0.33,3.5,False,9.1,造纸行业,业绩预降/振兴沈阳,24.3
000821,,0.1709,1.0,0.7716,0.0,0.0,0.7686,0.2472,0.3,0.0,0.0,0.0,0.0,0.0,0.3587,False,False,False,False,9.09,0.44,10.35,False,55.0,机械行业,光伏/HIT电池/光伏概念,29.0
000822,,0.0,1.0,0.8136,0.0,0.0,0.8306,0.1378,0.0,0.0,0.0,0.0,0.0,0.0,0.6107,False,False,False,False,4.57,-1.72,5.26,False,40.9,化工行业,黄河三角/基因概念/油气改革,59.2
000823,,0.0,1.0,0.6449,1.0,1.0,0.0,0.5534,0.3,1.0,0.0,0.0,1.0,1.0,0.286,False,False,False,False,20.1,0.05,16.47,True,107.9,电子器件,触摸屏/汽车电子/业绩预降,74.0
000825,,0.0,1.0,0.8273,0.0,0.0,0.5508,0.1359,0.3,0.0283,0.0,0.0,0.0,0.0,0.4058,False,False,False,False,3.86,0.0,4.17,False,219.9,钢铁行业,核电核能/整体上市,26.9
000826,,0.0083,1.0,0.7587,0.6261,0.7167,0.8524,0.4289,0.6,0.5066,0.0,0.0,0.0,1.0,0.3129,False,False,False,False,2.18,-1.36,2.19,False,31.1,环保行业,碳中和/垃圾分类/低碳经济,28.2
000828,,0.1214,1.0,0.8921,0.3093,0.1533,0.6415,0.1311,0.3,0.2839,0.0,0.0,0.0,0.0,0.227,False,False,False,False,9.84,-0.51,10.19,False,102.3,公路桥梁,金融改革/参股金融,26.1
000829,,0.7009,1.0,0.8003,0.0,0.0,0.7633,0.1966,0.3,0.0,0.0,0.0,0.0,0.0,0.4104,False,False,False,False,8.55,-1.5,9.8,False,87.6,商业百货,白酒概念/网络游戏/信托重仓,26.7
000830,,0.0,1.0,0.7946,0.0,0.0,0.6183,0.1322,0.3,0.0,0.0,0.0,0.5,0.0,0.4234,False,False,False,False,12.99,-2.4,14.58,False,247.4,农药化肥,券商重仓,20.2
000831,,0.0,0.7666,0.29,0.5983,1.0,0.0,0.8478,0.9,1.0,0.0,0.0,1.0,1.0,0.3408,False,False,False,False,60.97,4.4,53.03,True,647.0,有色金属,ST板块/稀缺资源/业绩预降,62.0
000837,,0.0,1.0,0.6761,0.7021,1.0,0.4261,0.4855,1.0,0.885,0.0,1.0,1.0,1.0,0.2518,False,False,True,False,12.48,1.05,11.93,True,125.7,机械行业,智能机器/机器人概念/陕甘宁,29.0
000838,,0.4313,1.0,0.5635,0.0,0.0,0.833,0.4231,0.3,0.0,0.0,0.0,0.0,0.0,0.507,False,False,False,False,1.68,0.0,1.97,False,17.7,房地产,,29.6
000839,,0.4868,1.0,0.7744,0.0777,0.0,0.7375,0.4287,0.3,0.0,0.0,1.0,0.0,0.0,0.3364,False,False,False,False,2.66,0.0,3.02,False,104.3,综合行业,低碳经济/融资融券/锂电池,20.3
000850,,0.0162,1.0,0.8775,0.0,0.0,0.6503,0.1187,0.3,0.0,0.0,0.0,0.0,0.0,0.5756,False,False,False,False,3.78,-0.79,4.4,False,35.7,纺织行业,皖江区域/涉矿概念/金融参股,26.5
000852,,0.0,1.0,0.7173,0.0,0.0,0.6176,0.1432,0.0,0.0,0.0,0.0,0.0,0.0,0.5108,False,False,False,False,5.72,1.06,6.49,False,54.1,机械行业,武汉规划/海工装备/页岩气,29.0
000856,,0.3782,1.0,0.6917,0.0,0.0,0.5832,0.1318,0.3,0.0,0.0,0.0,0.0,0.0,0.5845,False,False,False,False,8.07,0.88,9.63,False,18.3,机械行业,雄安新区/ST板块/京津冀,29.0
000858,,0.3153,1.0,0.887,0.0,0.0,0.6906,0.1081,0.3,0.0,0.0,0.0,0.0,0.0,0.4617,False,False,False,False,78.33,-1.63,89.17,False,3040.4,酿酒行业,白酒概念/成渝特区/融资融券,23.3
000859,,0.0,0.7962,0.3052,0.726,1.0,0.2118,0.6363,0.3,1.0,0.0,1.0,1.0,1.0,0.3023,False,False,False,False,11.6,4.22,10.44,True,103.9,塑料制品,皖江区域/生物燃料,54.0
000860,,0.3167,1.0,0.8739,0.0,0.0,0.7616,0.2763,0.9,0.0,0.0,0.0,0.0,0.0,0.4582,False,False,False,False,10.37,-1.89,11.87,False,76.9,酿酒行业,白酒概念/猪肉/生物育种,23.3
000862,,0.8361,1.0,0.786,0.2756,0.0,0.8345,0.5426,0.3,0.0,0.0,0.0,0.0,0.0,0.5823,False,False,False,False,5.83,-1.52,6.71,False,3661.0,电力行业,光伏/光伏概念/低碳经济,65.3
000863,,0.0,0.6102,0.5619,0.016,0.0,0.5103,0.3647,0.3,0.0,0.0,0.0,0.0,1.0,0.4518,False,False,False,False,4.61,-5.34,5.14,False,53.6,房地产,,29.6
000868,,0.0,1.0,0.7895,0.0,0.0,0.4668,0.1026,0.3,0.0,0.0,0.0,0.5,0.0,0.3214,False,False,False,False,3.75,-1.32,4.16,False,27.5,汽车制造,皖江区域,25.0
000869,,0.4447,1.0,0.8185,0.1279,0.0,0.6357,0.1193,0.0,0.0,0.0,0.0,0.0,0.0,0.4005,False,False,False,False,17.27,-2.04,18.65,False,78.6,酿酒行业,黄河三角/含B股/融资融券,23.3
000875,,0.642,1.0,0.8339,0.3207,0.0,0.763,0.2279,0.6,0.0,0.0,0.0,0.0,0.0,0.5248,False,False,False,False,5.96,-1.0,6.61,False,199.2,电力行业,光伏/光伏概念/朝鲜改革,65.3
000876,,0.5785,1.0,0.848,0.0,0.0,0.4116,0.0706,0.0,0.0,0.0,0.0,0.0,1.0,0.5631,False,False,False,False,6.52,-0.91,7.91,False,293.4,农林牧渔,成渝特区/融资融券/金融参股,26.1
000877,,0.471,1.0,0.8683,0.0,0.0,0.637,0.1879,0.3,0.0,0.0,0.0,0.0,0.0,0.491,False,False,False,False,4.04,-0.25,4.54,False,287.2,水泥行业,融资融券,29.8
000878,,0.0,1.0,0.861,0.0,0.0,0.4474,0.3116,0.6,0.3138,0.0,0.0,0.0,0.0,0.3733,False,False,False,False,17.82,-2.25,18.72,False,35704.5,有色金属,稀缺资源/融资融券/整体上市,62.0
000880,,0.0833,1.0,0.7833,0.1023,0.0,0.8367,0.1212,0.3,0.0,0.0,0.0,0.0,1.0,0.5329,False,False,False,False,25.46,0.91,29.08,False,57.8,机械行业,黄河三角,29.0
000881,,0.5736,1.0,0.8305,0.1676,0.0,0.5732,0.2429,0.3,0.0,0.0,0.0,0.0,0.0,0.4122,False,False,False,False,7.1,0.28,7.7,False,64.2,综合行业,大飞机/核电核能/自贸区,20.3
000882,,0.1333,1.0,0.8122,0.0,0.0,0.5471,0.2232,0.3,0.0,0.0,0.0,0.0,0.0,0.3649,False,False,False,False,1.43,0.7,1.57,False,39.1,商业百货,保险重仓/信托重仓/券商重仓,26.7
000883,,0.0,1.0,0.8406,0.6633,0.6227,0.6561,0.5971,0.0,0.6786,1.0,0.0,0.0,1.0,0.3039,False,False,False,False,5.01,-0.2,4.96,True,324.6,电力行业,光伏/光伏概念/武汉规划,65.3
000885,,0.0,1.0,0.8962,0.237,0.0,0.7799,0.1644,0.3,0.202,0.0,0.0,0.0,1.0,0.5166,False,False,False,False,12.74,-0.78,13.39,False,81.8,水泥行业,碳中和/业绩预降,29.8
000886,,0.0666,1.0,0.803,0.0,0.0,0.6983,0.1415,0.0,0.0,0.0,0.0,0.0,0.0,0.5251,False,False,False,False,4.37,-0.68,5.14,False,42.7,公路桥梁,海南自贸,26.1
000887,,0.0,1.0,0.8001,0.8213,1.0,0.4769,0.4873,0.9,1.0,0.0,1.0,1.0,1.0,0.2,False,False,False,False,22.35,0.0,20.23,True,293.8,化工行业,皖江区域/汽车电子/保险重仓,59.2
000888,,0.0,1.0,0.9128,0.0,0.0,0.7924,0.1658,0.0,0.0,0.0,0.0,0.0,0.0,0.5187,False,False,False,False,9.88,-0.6,11.09,False,52.1,酒店旅游,白酒概念/成渝特区/社保重仓,27.5
