symbol,name,j_low,pct_calm,amplitude,trend_gap,dif,vol_shrink,yangyin,surge,ql_pos,bowl,washout_recover,ma_bull,weekly_cross,ml_score,sig_b1,sig_volume_b1,sig_zhixing,close,pct_change,yellow_line,above_yellow,float_mv_yi,sector,concepts,sector_score
002931,,0.0,1.0,0.6969,0.3509,1.0,0.4716,0.4108,0.3,1.0,0.0,0.0,1.0,0.0,0.1949,False,False,False,64.51,-0.57,61.39,True,129.8,,,
002932,,0.7973,1.0,0.9141,0.092,0.0,0.9244,0.111,0.0,0.0,0.0,0.0,0.0,0.0,0.5066,False,False,False,14.75,0.0,16.52,False,23.0,,专精特新,
002933,,0.4923,1.0,0.6384,0.0173,0.0,0.4537,0.1927,0.3,0.0,0.0,1.0,0.0,0.0,0.2733,False,False,False,28.55,2.55,30.76,False,33.3,,,
002935,,0.0,0.0,0.4384,0.2982,0.2603,0.5431,0.2875,0.0,1.0,0.0,0.0,0.5,1.0,0.4586,False,False,False,22.2,10.01,20.28,True,92.1,,,
002936,,0.0393,1.0,0.8857,0.3121,0.316,0.2485,0.2028,0.3,0.3943,0.0,0.0,0.0,0.0,0.3043,False,False,False,1.78,1.71,1.81,False,125.1,,,
002938,,0.5718,0.7207,0.4736,1.0,1.0,0.5692,0.3144,0.0,1.0,1.0,0.0,1.0,0.7,0.3331,False,False,False,101.52,-4.68,87.19,True,234453.7,,无线耳机/华为概念,
002939,,0.0,0.7347,0.5918,0.0308,0.0,0.2598,0.3092,0.9,0.0113,0.0,1.0,0.0,0.0,0.3778,False,False,False,8.2,4.59,8.79,False,295.4,,,
002940,,0.815,1.0,0.6,0.4441,0.0,0.7771,0.2749,0.6,0.0,0.0,0.0,0.0,0.7,0.7022,False,False,False,27.81,1.13,34.05,False,51.5,,,
002941,,0.4958,1.0,0.7819,0.0,0.0,0.5972,0.0613,0.3,0.0,0.0,1.0,0.0,0.0,0.6677,False,False,False,10.98,2.62,13.42,False,8012.7,,,
002942,,0.2314,1.0,0.8021,0.0,0.0,0.5,0.1063,0.0,0.0,0.0,0.0,0.0,0.0,0.4654,False,False,False,16.31,0.87,18.36,False,2263.1,,,
002943,,1.0,1.0,0.6069,1.0,0.0,0.7886,0.3582,0.0,0.0,0.0,0.0,0.0,1.0,0.6234,False,False,False,49.89,-0.62,67.21,False,72.7,,,
002945,,0.0033,0.8753,0.6852,0.0,0.0,0.4116,0.2104,0.9,0.0,0.0,0.0,0.0,0.0,0.4519,False,False,False,13.84,3.75,15.16,False,37368.0,,,
002946,,0.6363,0.9717,0.7017,0.2083,0.0,0.6368,0.1111,0.3,0.1144,0.0,0.0,0.0,1.0,0.4154,False,False,False,16.6,3.17,17.81,False,14121.7,,,
002947,,0.1414,1.0,0.6116,1.0,1.0,0.7854,0.3561,0.3,1.0,1.0,0.0,0.0,0.7,0.3569,False,False,False,83.88,-0.26,78.53,True,161.6,,无线耳机,
002948,,0.0,1.0,0.7284,0.7252,1.0,0.5643,0.2794,0.0,1.0,0.0,0.0,1.0,0.7,0.3231,False,False,False,5.99,1.7,5.5,True,18643.9,,,
002949,,0.6835,1.0,0.7926,0.0,0.0,0.7452,0.0995,0.0,0.0,0.0,0.0,0.0,0.0,0.5572,False,False,False,11.27,0.18,13.27,False,1711.8,,,
002950,,0.341,1.0,0.8002,0.0,0.0,0.8279,0.0582,0.3,0.0,0.0,0.0,0.0,0.0,0.5897,False,False,False,9.15,1.55,10.98,False,3931.0,,,
002951,,1.0,1.0,0.6831,1.0,1.0,0.3469,0.3975,0.3,0.1149,0.0,0.0,0.5,1.0,0.4991,True,False,False,15.75,-2.78,17.19,False,6317.7,,,
002955,,0.0,0.6322,0.3535,0.5333,1.0,0.0,0.7573,0.6,1.0,0.0,0.0,1.0,0.0,0.3659,False,False,False,32.33,5.21,26.25,True,6325.3,,,
002957,,1.0,1.0,0.4602,1.0,1.0,0.7876,0.3767,0.3,1.0,1.0,0.0,0.5,0.7,0.3873,True,False,False,50.35,-2.93,47.28,True,21080.5,,,
002958,,0.0,1.0,0.8866,0.3211,0.4696,0.0,0.1797,0.6,0.4959,0.0,0.0,1.0,0.0,0.3615,False,False,False,2.96,0.68,2.97,False,16100.9,,,
002959,,0.6606,1.0,0.8855,0.0,0.0,0.2974,0.0793,0.0,0.0,0.0,0.0,0.0,0.0,0.3772,False,False,False,34.35,1.75,39.55,False,5170.3,,,
002960,,0.0,1.0,0.819,0.0765,0.0,0.0,0.208,0.6,0.3488,0.0,0.0,0.5,0.0,0.3518,False,False,False,8.92,0.9,9.19,False,8636.5,,,
002961,,0.2906,0.5425,0.4688,0.0,0.0,0.2695,0.1322,0.6,0.0,0.0,1.0,0.0,1.0,0.5898,False,False,False,19.51,5.75,22.71,False,9304.9,,,
002962,,0.9218,0.0,0.5179,1.0,1.0,0.7721,0.584,0.0,0.3691,0.0,0.0,0.5,0.7,0.6821,False,False,False,17.3,-9.99,18.2,False,36.2,,,
002963,,0.0,1.0,0.6381,0.8826,1.0,0.3648,0.8359,0.3,1.0,0.0,0.0,0.5,1.0,0.2882,False,False,False,19.17,2.02,17.03,True,2357.8,,,
002965,,0.0,1.0,0.469,0.8122,1.0,0.0,0.6444,1.0,1.0,0.0,1.0,1.0,1.0,0.2486,False,False,False,39.58,2.7,34.57,True,7536.7,,,
002966,,0.0,1.0,0.8364,0.4152,0.2499,0.0845,0.2687,0.0,0.5304,0.0,0.0,0.0,0.0,0.3924,False,False,False,8.25,1.23,8.29,False,36262.7,,,
002967,,0.8395,1.0,0.8722,0.0988,0.0,0.7608,0.1826,0.6,0.0,0.0,0.0,0.0,1.0,0.6588,False,False,False,17.44,1.28,20.89,False,9543.6,,,
002968,,0.2838,1.0,0.7311,0.0,0.0,0.691,0.0814,0.0,0.0,0.0,0.0,0.0,0.0,0.493,False,False,False,9.55,1.38,10.89,False,2034.3,,,
002969,,0.4647,0.0,0.3826,0.0,0.0,0.5462,0.1887,0.6,0.0,0.0,1.0,0.0,0.0,0.6418,False,False,False,16.39,10.0,19.73,False,17902.6,,,
002970,,0.0,0.9994,0.5432,0.4543,0.0,0.7401,0.2038,0.0,0.2557,0.0,0.0,0.5,1.0,0.3482,False,False,False,62.0,-3.0,66.12,False,7760.6,,专精特新,
002971,,0.0,0.0,0.5412,1.0,1.0,0.0,0.5292,0.9,1.0,0.0,0.0,1.0,1.0,0.4619,False,False,False,58.03,10.01,35.93,True,9076.0,,,
002972,,0.0,1.0,0.7552,0.4919,0.698,0.0,0.3922,0.0,0.9752,0.0,0.0,1.0,0.7,0.4231,False,False,False,13.22,1.15,12.54,True,1780.0,,专精特新,
002973,,0.0,1.0,0.7783,0.3696,0.3084,0.8053,0.2893,0.9,0.3011,0.0,0.0,0.5,0.0,0.3206,False,False,False,12.78,1.19,13.14,False,4059.6,,,
002975,,1.0,1.0,0.4933,1.0,1.0,0.6105,0.3512,0.3,1.0,1.0,0.0,0.5,0.7,0.2989,True,False,False,121.37,-1.02,106.34,True,16670.7,,,
002976,,0.1598,0.0,0.4625,0.9412,0.348,0.5949,0.2371,0.6,0.9609,1.0,0.0,0.0,0.7,0.4285,False,False,False,32.88,10.0,31.62,True,2192.3,,,
002977,,1.0,1.0,0.7756,0.0,0.0,0.7865,0.0891,0.0,0.0,0.0,0.0,0.0,0.0,0.7354,False,False,False,22.8,-0.35,28.04,False,1519.6,,,
002978,,0.0489,0.963,0.6727,0.0,0.0,0.1274,0.173,0.3,0.0,0.0,0.0,0.0,0.0,0.5124,False,False,False,26.91,3.22,30.13,False,9937.3,,,
002979,,0.7465,1.0,0.6139,1.0,0.9563,0.679,0.3083,0.6,0.6843,1.0,0.0,0.0,0.7,0.3576,True,False,False,50.51,-1.17,49.97,True,11201.1,,专精特新,
002980,,0.3123,0.0732,0.1148,1.0,1.0,0.6041,0.4229,0.0,1.0,1.0,0.0,0.5,0.7,0.4056,False,False,False,106.81,-8.56,89.77,True,108.2,,,
002981,,0.1195,0.9681,0.2671,0.6708,1.0,0.0,0.2595,0.9,0.7883,0.0,0.0,0.5,1.0,0.3467,False,False,False,27.3,-3.19,26.4,True,32.6,,,
002982,,0.0,1.0,0.7738,0.1718,0.0,0.0247,0.1923,0.6,0.3587,0.0,0.0,0.5,0.0,0.3877,False,False,False,13.23,-0.23,13.52,False,1721.1,,,
002983,,0.0,0.7829,0.547,0.5888,0.4777,0.4249,0.6501,0.6,0.445,0.0,0.0,0.5,1.0,0.4044,False,False,False,23.8,-4.3,24.35,False,3050.1,,专精特新,
002984,,0.0,0.2637,0.3581,0.0,0.0,0.0,0.234,0.3,0.0,0.0,1.0,0.0,0.0,0.384,False,False,False,15.06,7.42,16.35,False,10751.8,,大飞机,
002985,,0.0,0.0,0.3813,0.0,0.0,0.6005,0.1931,0.0,0.0,0.0,1.0,0.0,0.0,0.4723,False,False,False,29.99,10.01,32.95,False,9924.9,,大飞机,
002986,,0.0,1.0,0.563,0.0,0.0,0.5284,0.2076,0.0,0.0,0.0,0.0,0.0,0.0,0.497,False,False,False,11.56,2.39,12.8,False,3489.2,,,
002987,,0.2467,1.0,0.7137,0.0,0.0,0.2341,0.2634,0.3,0.0,0.0,0.0,0.5,0.0,0.3421,False,False,False,11.48,0.61,14.22,False,9683.1,,,
002988,,0.4282,0.9215,0.7087,0.0,0.0,0.533,0.1257,0.3,0.0,0.0,1.0,0.0,1.0,0.6942,False,False,False,25.34,3.47,30.99,False,63.3,,,
002989,,0.8,1.0,0.6428,0.5414,0.0,0.713,0.2566,0.9,0.0,0.0,0.0,0.0,1.0,0.4606,False,False,False,26.77,-1.07,29.14,False,4907.9,,,
002991,,0.6251,1.0,0.8037,0.0,0.0,0.6439,0.1434,0.3,0.0,0.0,0.0,0.0,0.0,0.4373,False,False,False,43.38,2.19,48.66,False,2166.1,,,
002992,,0.0,0.8803,0.6142,0.0,0.0,0.6063,0.1468,0.0,0.0,0.0,1.0,0.0,0.0,0.3834,False,False,False,42.12,3.72,46.87,False,6580.6,,,
002993,,0.0,1.0,0.5588,1.0,1.0,0.5655,0.5971,0.6,1.0,0.0,0.0,0.5,1.0,0.292,False,False,False,64.47,-0.54,57.84,True,15372.7,,专精特新,
002995,,0.8992,1.0,0.7202,0.4153,0.5749,0.6125,0.2005,0.3,0.3246,0.0,0.0,0.5,0.0,0.3452,False,False,False,21.6,-1.46,22.72,False,2428.2,,,
002996,,0.2877,0.9901,0.6457,0.0413,0.0,0.4753,0.1995,0.0,0.0,0.0,0.0,0.0,0.0,0.4568,False,False,False,6.4,3.06,7.07,False,2664.4,,专精特新,
002997,,0.0,0.0,0.3685,0.1248,0.0,0.4081,0.2942,0.9,0.0046,0.0,1.0,0.0,1.0,0.4631,False,False,False,29.38,10.0,31.46,False,6149.9,,专精特新,
002998,,0.5398,1.0,0.7257,0.1817,0.0,0.7318,0.1151,0.3,0.0,0.0,0.0,0.0,0.7,0.5606,False,False,False,7.4,1.51,8.49,False,2001.6,,,
002999,,0.0234,1.0,0.6639,0.0,0.0,0.7954,0.1214,0.0,0.0,0.0,0.0,0.0,0.0,0.4458,False,False,False,6.03,1.34,6.65,False,2071.6,,,
003000,,0.0,1.0,0.8397,0.465,0.5128,0.3663,0.2709,0.6,0.5615,0.0,0.0,0.5,1.0,0.4235,False,False,False,10.93,1.11,10.86,True,3367.1,,,
003001,,0.6327,1.0,0.646,0.3268,0.0,0.7311,0.2343,1.0,0.0,0.0,0.0,0.0,1.0,0.614,False,False,False,15.82,0.0,18.33,False,17.0,,,
003002,,0.6735,1.0,0.787,0.0,0.0,0.5391,0.1406,0.0,0.0,0.0,0.0,0.0,0.0,0.5636,False,False,False,20.96,-0.05,24.93,False,38.3,,,
003003,,0.3736,1.0,0.7029,0.0406,0.0,0.4213,0.1302,0.0,0.0,0.0,0.0,0.0,1.0,0.4722,False,False,False,11.23,0.09,12.65,False,13.2,,,
003004,,0.1641,1.0,0.6375,1.0,1.0,0.4019,1.0,1.0,1.0,0.0,0.0,1.0,0.7,0.1858,False,False,False,63.89,-0.47,47.56,True,43.9,,,
003005,,0.3571,1.0,0.7757,0.0,0.0,0.4145,0.2657,0.3,0.0,0.0,0.0,0.0,0.0,0.4386,False,False,False,14.85,-0.07,17.06,False,18.9,,,
003007,,0.2227,1.0,0.8428,0.2671,0.0,0.9773,0.2515,0.3,0.0,0.0,0.0,0.0,0.7,0.3797,False,False,False,39.19,1.55,44.17,False,28.4,,,
003008,,0.3397,1.0,0.764,0.0,0.0,0.6906,0.0857,0.0,0.0,0.0,0.0,0.0,0.0,0.5049,False,False,False,18.82,2.51,21.29,False,1462.8,,,
003009,,0.0,0.0,0.3818,0.0,0.2731,0.4193,0.314,0.9,0.8543,0.0,1.0,0.5,0.0,0.4935,False,False,False,60.62,10.0,58.74,True,9983.3,,专精特新/光伏,
003010,,0.0,0.9454,0.6062,0.0,0.0,0.2265,0.1318,0.0,0.0,0.0,0.0,0.0,0.0,0.5597,False,False,False,24.84,3.33,28.12,False,5617.4,,,
003011,,0.7633,1.0,0.7306,0.1018,0.0,0.7442,0.1647,0.6,0.0,0.0,0.0,0.0,0.0,0.4702,False,False,False,19.54,-0.05,22.58,False,1501.6,,,
003012,,0.7375,1.0,0.8446,0.0,0.0,0.5031,0.0758,0.0,0.0,0.0,0.0,0.0,0.0,0.4421,False,False,False,4.71,-0.21,5.58,False,5343.6,,,
003013,,0.5766,1.0,0.7424,0.8286,1.0,0.6079,0.7799,1.0,0.7958,1.0,0.0,1.0,1.0,0.3417,False,False,False,14.95,-0.4,14.49,True,5979.2,,,
003015,,0.0,1.0,0.6691,0.0,0.0,0.4077,0.1592,0.3,0.0,0.0,0.0,0.5,0.0,0.3633,False,False,False,12.39,-0.8,14.0,False,3064.4,,,
003016,,0.3197,1.0,0.7458,0.0,0.0,0.6222,0.0666,0.0,0.0,0.0,0.0,0.0,0.0,0.4053,False,False,False,6.95,1.91,7.82,False,2855.6,,,
003017,,0.0448,1.0,0.8081,0.0237,0.0,0.7463,0.2145,0.0,0.0,0.0,0.0,0.0,1.0,0.4177,False,False,False,26.74,-0.04,29.54,False,1852.8,,,
003018,,0.0,1.0,0.5257,1.0,1.0,0.3983,0.254,0.6,1.0,0.0,0.0,0.5,0.7,0.2879,False,False,False,58.5,1.26,48.93,True,13887.2,,,
003020,,0.4107,1.0,0.804,0.0,0.0,0.5154,0.0873,0.3,0.0,0.0,0.0,0.0,0.0,0.4979,False,False,False,15.52,1.37,20.42,False,2131.7,,,
003021,,0.265,1.0,0.5759,0.3642,0.2332,0.6071,0.4692,0.6,0.0144,0.0,0.0,0.5,1.0,0.3697,False,False,False,97.23,-0.39,104.31,False,20162.2,,,
003022,,0.0,1.0,0.417,0.9272,0.8266,0.3342,0.3986,0.6,1.0,0.0,0.0,0.0,0.7,0.3875,False,False,False,25.31,2.47,23.63,True,33774.5,,光伏,
003023,,0.6922,1.0,0.8124,0.37,0.0,0.9347,0.1619,0.3,0.0,0.0,0.0,0.0,0.7,0.4674,False,False,False,22.66,-1.9,26.11,False,2382.0,,,
003025,,0.0,1.0,0.705,0.7424,1.0,0.0,0.7069,0.3,1.0,0.0,0.0,0.5,1.0,0.3236,False,False,False,16.25,-0.12,14.77,True,36.8,,专精特新,
003026,,0.2601,0.4375,0.1801,0.6148,0.0,0.0,0.2631,0.0,0.0,0.0,0.0,0.0,0.7,0.5271,False,False,False,33.19,-6.38,40.42,False,3212.5,,专精特新,
003027,,0.2219,1.0,0.7514,0.2941,0.0,0.9461,0.3504,0.3,0.0107,0.0,0.0,0.0,0.7,0.4624,False,False,False,20.46,-0.92,22.5,False,2145.5,,碳中和,
003029,,0.2502,1.0,0.7684,0.0,0.0,0.7259,0.2389,0.0,0.0,0.0,1.0,0.0,0.0,0.4581,False,False,False,17.9,1.94,20.58,False,3152.2,,专精特新,
003030,,0.0,1.0,0.7173,0.7516,0.3738,0.3826,0.403,0.6,0.9883,0.0,0.0,0.0,1.0,0.4242,False,False,False,23.98,2.7,22.76,True,19.4,,,
003031,,0.0,1.0,0.5581,1.0,1.0,0.4922,0.339,0.0,1.0,1.0,0.0,0.0,0.7,0.268,False,False,False,144.0,-0.68,129.39,True,48982.6,,,
003032,,0.626,0.474,0.6296,0.6705,0.0,0.0,0.4008,0.6,0.0345,0.0,0.0,0.0,1.0,0.4309,False,False,False,6.25,-6.16,6.78,False,1778.0,,鸿蒙概念,
003033,,1.0,0.9718,0.6461,0.4214,0.0,0.6705,0.4056,0.3,0.0,0.0,0.0,0.0,1.0,0.6448,False,False,False,48.89,-3.17,58.99,False,3947.6,,专精特新,
003035,,0.9933,1.0,0.7839,0.1599,0.0,0.7707,0.2632,0.0,0.0,0.0,0.0,0.0,0.0,0.6058,False,False,False,6.14,-0.49,7.18,False,23257.6,,碳中和/光伏,
003036,,0.0,1.0,0.4505,1.0,1.0,0.6285,0.9283,0.0,1.0,0.0,0.0,1.0,0.7,0.1751,False,False,False,82.16,2.46,51.4,True,17769.4,,,
003037,,0.9547,1.0,0.8602,0.2531,0.0,0.7444,0.3542,0.6,0.0,0.0,0.0,0.0,0.0,0.4094,False,False,False,6.26,0.97,7.1,False,3750.2,,,
003038,,0.0,1.0,0.5796,0.0,0.0,0.5883,0.1231,0.3,0.0,0.0,0.0,0.5,0.0,0.3767,False,False,False,12.52,2.54,13.76,False,2043.6,,专精特新/光伏,
003039,,0.1409,0.8102,0.7185,0.0,0.0,0.5977,0.0888,0.0,0.0,0.0,0.0,0.0,0.0,0.6354,False,False,False,12.33,4.14,13.81,False,7614.0,,,
003040,,0.5094,1.0,0.8077,0.0,0.0,0.4019,0.091,0.0,0.0,0.0,0.0,0.0,0.0,0.5331,False,False,False,11.94,1.27,14.47,False,5454.8,,,
003041,,0.823,1.0,0.7068,0.0856,0.0,0.8417,0.2216,0.0,0.0,0.0,0.0,0.0,1.0,0.6088,False,False,False,45.2,1.44,54.22,False,61.8,,,
003042,,0.7211,1.0,0.7713,0.0,0.0,0.7382,0.1952,0.3,0.0,0.0,0.0,0.0,0.0,0.3573,False,False,False,13.9,1.46,15.94,False,1713.9,,,
003043,,0.0,1.0,0.4984,1.0,1.0,0.1765,0.6083,0.6,1.0,0.0,0.0,1.0,0.7,0.3209,False,False,False,81.59,-0.51,61.53,True,6839.7,,,
003816,,0.432,0.989,0.6698,0.568,0.0,0.3664,0.5047,0.3,0.521,0.0,0.0,0.0,0.7,0.3216,False,False,False,4.37,3.07,4.45,False,1719.0,,,
300001,,0.9625,1.0,0.6181,1.0,1.0,0.478,0.3096,0.6,0.9143,1.0,0.0,0.0,1.0,0.3002,True,False,False,35.75,-1.54,34.71,True,370.0,发电设备,光伏概念/智能电网/自贸区,34.0
300002,,0.5638,1.0,0.7468,0.0,0.0,0.0,0.1424,0.0,0.0,0.0,0.0,0.0,0.0,0.5178,False,False,False,7.27,2.25,8.99,False,134.3,电子信息,网络游戏,14.0
300003,,0.4671,1.0,0.7906,0.0,0.0,0.5188,0.1265,0.0,0.0,0.0,1.0,0.0,0.0,0.519,False,False,False,11.75,2.53,13.98,False,185.5,医疗器械,仿制药/基因概念/QFII重仓,28.9
300004,,0.9136,1.0,0.7361,0.4571,0.0,0.7843,0.2852,0.6,0.0,0.0,0.0,0.0,1.0,0.612,False,False,False,11.68,0.52,13.98,False,56.1,发电设备,核电核能,34.0
300005,,0.2414,1.0,0.6533,0.7113,0.1357,0.7112,0.25,0.3,0.6102,0.0,0.0,0.0,0.7,0.3673,False,False,False,14.62,-2.53,14.87,False,128.2,服装鞋类,业绩预升/社保重仓/QFII重仓,22.1
300006,,0.0,1.0,0.68,0.2325,0.0,0.8003,0.1432,0.0,0.0,0.0,0.0,0.0,0.7,0.4149,False,False,False,5.01,0.2,5.54,False,52.9,生物制药,成渝特区/抗癌/超级细菌,29.4
300007,,0.5596,1.0,0.6405,0.2002,0.0,0.6421,0.507,0.6,0.0,0.0,0.0,0.5,1.0,0.4505,False,False,False,39.21,-1.18,45.42,False,110.9,仪器仪表,碳中和/专精特新/物联网,14.3
300008,,0.0,0.6534,0.5979,0.0,0.0,0.3195,0.2252,0.3,0.0,0.0,0.0,0.0,0.0,0.4249,False,False,False,6.62,5.08,7.23,False,109.1,船舶制造,专精特新/国防军工/军民融合,15.3
300009,,0.5986,1.0,0.8353,0.0,0.0,0.6649,0.2183,0.6,0.0,0.0,1.0,0.0,0.0,0.4329,False,False,False,7.81,1.56,8.69,False,96.1,生物制药,免疫治疗/皖江区域/生物疫苗,29.4
300010,,0.9973,1.0,0.7768,0.0,0.0,0.7891,0.2498,0.0,0.0,0.0,0.0,0.0,0.0,0.7137,False,False,False,2.42,1.26,4.01,False,40.3,电子信息,国防军工/军工航天/信息安全,14.0
300011,,0.3791,1.0,0.7401,0.0,0.0,0.4101,0.2569,0.0,0.0,0.0,0.0,0.0,0.0,0.5046,False,False,False,6.0,1.69,7.04,False,30.4,交通运输,三板精选/业绩预升,30.7
300012,,0.1513,1.0,0.8367,0.2673,0.0,0.6088,0.124,0.0,0.1821,0.0,0.0,0.0,0.0,0.4979,False,False,False,13.91,0.22,14.85,False,199.1,仪器仪表,碳中和/CXO概念/CRO概念,14.3
300013,,0.8493,1.0,0.7724,0.8609,0.1406,0.7526,0.206,0.9,0.1711,0.0,0.0,0.0,1.0,0.4596,True,False,False,4.07,-0.73,4.34,False,18.2,交通运输,卫星导航,30.7
300014,,0.3883,0.7226,0.5971,0.0614,0.0,0.4895,0.2927,0.0,0.0,0.0,0.0,0.0,0.0,0.4548,False,False,False,57.67,4.66,64.24,False,1218.3,电子器件,盐湖提锂/无线耳机/智能电网,39.8
300015,,0.2322,1.0,0.7622,0.0,0.0,0.5524,0.1539,0.3,0.0,0.0,0.0,0.0,1.0,0.4979,False,False,False,8.46,0.59,9.54,False,673.0,医疗器械,长株潭/民营医院,28.9
300016,,0.3934,1.0,0.7484,0.0,0.0,0.6907,0.105,0.0,0.0,0.0,1.0,0.0,0.0,0.4565,False,False,False,7.59,2.29,8.79,False,42.7,生物制药,专精特新/免疫治疗/基因概念,29.4
300017,,0.2656,1.0,0.758,0.1038,0.0,0.7002,0.2642,0.6,0.0,0.0,1.0,0.0,0.0,0.4552,False,False,False,14.31,1.85,16.19,False,335.1,电子信息,电商概念/信息安全/业绩预升,14.0
300018,,0.4306,1.0,0.6737,0.3796,0.0,0.8333,0.2067,0.3,0.0,0.0,1.0,0.0,0.7,0.5472,False,False,False,11.61,1.49,13.27,False,41.9,发电设备,智能电网/武汉规划/卫星导航,34.0
300019,,0.0,1.0,0.7945,0.0173,0.0,0.5725,0.6651,0.6,0.0607,0.0,0.0,0.0,0.0,0.3171,False,False,False,17.27,0.47,18.4,False,63.7,化工行业,成渝特区,38.8
300020,,0.2893,0.8117,0.587,0.1522,0.5972,0.7655,0.2862,0.3,0.3595,0.0,1.0,0.5,0.0,0.285,False,False,False,3.53,4.13,3.61,False,27.1,电子信息,食品安全/业绩预升,14.0
300021,,0.446,1.0,0.8396,0.0109,0.0,0.6344,0.1839,0.0,0.0,0.0,0.0,0.0,0.0,0.5457,False,False,False,3.78,1.07,4.21,False,33.0,农林牧渔,乡村振兴/水利建设/陕甘宁,29.0
300022,,0.3888,1.0,0.8327,0.1139,0.0,0.8229,0.1245,0.0,0.0,0.0,0.0,0.0,0.0,0.5154,False,False,False,7.6,0.4,8.59,False,37.6,商业百货,乡村振兴/成渝特区/业绩预降,16.6
300024,,0.0131,1.0,0.7458,0.4232,0.4522,0.5593,0.8223,0.6,0.1557,0.0,0.0,0.5,1.0,0.3744,False,False,False,15.0,0.33,15.73,False,234.8,机械行业,专精特新/朝鲜改革/国防军工,19.0
300025,,0.5565,1.0,0.7651,0.0275,0.0,0.6155,0.1063,0.3,0.0,0.0,0.0,0.0,1.0,0.5794,False,False,False,4.57,0.66,5.32,False,23.2,电子信息,5G概念/业绩预降,14.0
300026,,0.5221,1.0,0.7785,0.1118,0.0,0.5288,0.1506,0.0,0.0,0.0,0.0,0.0,0.0,0.393,False,False,False,3.07,1.99,3.33,False,92.1,生物制药,业绩预升,29.4
300027,,0.6894,0.9253,0.6935,0.5391,0.4243,0.9535,0.2924,0.0,0.2253,0.0,1.0,0.5,1.0,0.5407,False,False,False,1.8,3.45,1.86,False,46.2,传媒娱乐,网络游戏/业绩预升,16.1
300030,,0.3476,1.0,0.7279,0.0,0.0,0.7617,0.1185,0.0,0.0,0.0,0.0,0.0,1.0,0.5201,False,False,False,6.46,1.41,7.43,False,17.6,医疗器械,免疫治疗/基因概念,28.9
300031,,0.0,1.0,0.6673,0.9416,1.0,0.3564,0.4837,0.3,0.9044,0.0,0.0,0.5,1.0,0.3284,False,False,False,24.92,-2.85,23.8,True,87.7,化工行业,,38.8
300032,,0.7949,1.0,0.7347,0.0,0.0,0.6491,0.0814,0.0,0.0,0.0,0.0,0.0,0.0,0.672,False,False,False,4.0,-0.5,4.93,False,32.1,电子器件,小米概念/触摸屏/汽车电子,39.8
300033,,0.242,0.255,0.3815,0.2258,0.0,0.1448,0.218,0.9,0.0,0.0,1.0,0.0,1.0,0.4404,False,False,False,207.46,7.47,227.27,False,909.5,电子信息,互联金融,14.0
300034,,0.0,0.4426,0.565,0.1243,0.0,0.2236,0.2437,0.3,0.0946,0.0,1.0,0.0,1.0,0.3999,False,False,False,17.6,6.34,18.97,False,135.0,有色金属,大飞机/国防军工/军工航天,43.6
300035,,0.0,0.6621,0.5381,0.0,0.0,0.6258,0.2136,0.0,0.0,0.0,1.0,0.5,0.0,0.4598,False,False,False,17.13,5.03,19.22,False,99.9,机械行业,专精特新/锂电池/长株潭,19.0
300036,,0.5151,1.0,0.7118,0.0,0.0,0.0,0.1558,0.0,0.0,0.0,0.0,0.0,0.0,0.4651,False,False,False,12.18,-0.65,14.57,False,53.4,电子信息,鸿蒙概念/卫星导航/国产软件,14.0
300037,,0.0,1.0,0.5767,1.0,1.0,0.4592,0.2793,0.0,1.0,0.0,0.0,1.0,0.7,0.2869,False,False,False,74.3,-1.72,67.31,True,400.3,化工行业,锂电池/前海概念,38.8
300039,,0.6592,1.0,0.8012,0.0,0.0,0.0001,0.1074,0.0,0.0,0.0,1.0,0.0,0.0,0.635,False,False,False,4.46,2.29,5.51,False,40.9,生物制药,,29.4
300040,,1.0,1.0,0.6984,0.5273,0.0,0.8643,0.3646,0.3,0.0,0.0,0.0,0.0,0.0,0.5823,False,False,False,6.33,-1.25,7.31,False,32.7,发电设备,碳中和/光伏/光伏概念,34.0
300041,,0.4683,1.0,0.4853,1.0,1.0,0.2149,0.4876,0.3,0.8235,1.0,0.0,0.0,1.0,0.3733,False,False,False,13.01,-2.47,12.78,True,70.8,化工行业,大飞机/光伏,38.8
300042,,0.0,0.6728,0.1861,1.0,1.0,0.6637,0.3635,0.0,1.0,1.0,0.0,0.5,0.7,0.4646,False,False,False,59.55,-4.96,57.2,True,119.3,电子信息,,14.0
300043,,0.3087,1.0,0.6741,0.0,0.0,0.4759,0.1145,0.3,0.0,0.0,0.0,0.0,0.0,0.5124,False,False,False,4.45,-1.11,5.24,False,55.3,,婴童概念/网络游戏,
300044,,0.4114,1.0,0.6802,0.0,0.0,0.7614,0.2927,0.0,0.0,0.0,1.0,0.0,0.0,0.5028,False,False,False,5.55,2.4,6.31,False,39.7,电子信息,智能电网/智能机器,14.0
300045,,0.0567,1.0,0.7492,0.0,0.0,0.6397,0.2249,0.6,0.0,0.0,0.0,0.0,0.0,0.4183,False,False,False,18.23,2.36,21.63,False,94.1,电子信息,大飞机/国防军工/军民融合,14.0
300046,,0.3057,1.0,0.5713,0.1713,0.0,0.656,0.5077,0.0,0.0,0.0,0.0,0.0,1.0,0.5467,False,False,False,28.21,-1.95,32.3,False,66.7,电子器件,国防军工/军工航天,39.8
